,ATLA-ATLA,ATLA-CHIN,ATLA-DNVR,ATLA-HSTN,ATLA-IPLS,ATLA-KSCY,ATLA-LOSA,ATLA-NYCM,ATLA-SNVA,ATLA-STTL,ATLA-WASH,CHIN-ATLA,CHIN-CHIN,CHIN-DNVR,CHIN-HSTN,CHIN-IPLS,CHIN-KSCY,CHIN-LOSA,CHIN-NYCM,CHIN-SNVA,CHIN-STTL,CHIN-WASH,DNVR-ATLA,DNVR-CHIN,DNVR-DNVR,DNVR-HSTN,DNVR-IPLS,DNVR-KSCY,DNVR-LOSA,DNVR-NYCM,DNVR-SNVA,DNVR-STTL,DNVR-WASH,HSTN-ATLA,HSTN-CHIN,HSTN-DNVR,HSTN-HSTN,HSTN-IPLS,HSTN-KSCY,HSTN-LOSA,HSTN-NYCM,HSTN-SNVA,HSTN-STTL,HSTN-WASH,IPLS-ATLA,IPLS-CHIN,IPLS-DNVR,IPLS-HSTN,IPLS-IPLS,IPLS-KSCY,IPLS-LOSA,IPLS-NYCM,IPLS-SNVA,IPLS-STTL,IPLS-WASH,KSCY-ATLA,KSCY-CHIN,KSCY-DNVR,KSCY-HSTN,KSCY-IPLS,KSCY-KSCY,KSCY-LOSA,KSCY-NYCM,KSCY-SNVA,KSCY-STTL,KSCY-WASH,LOSA-ATLA,LOSA-CHIN,LOSA-DNVR,LOSA-HSTN,LOSA-IPLS,LOSA-KSCY,LOSA-LOSA,LOSA-NYCM,LOSA-SNVA,LOSA-STTL,LOSA-WASH,NYCM-ATLA,NYCM-CHIN,NYCM-DNVR,NYCM-HSTN,NYCM-IPLS,NYCM-KSCY,NYCM-LOSA,NYCM-NYCM,NYCM-SNVA,NYCM-STTL,NYCM-WASH,SNVA-ATLA,SNVA-CHIN,SNVA-DNVR,SNVA-HSTN,SNVA-IPLS,SNVA-KSCY,SNVA-LOSA,SNVA-NYCM,SNVA-SNVA,SNVA-STTL,SNVA-WASH,STTL-ATLA,STTL-CHIN,STTL-DNVR,STTL-HSTN,STTL-IPLS,STTL-KSCY,STTL-LOSA,STTL-NYCM,STTL-SNVA,STTL-STTL,STTL-WASH,WASH-ATLA,WASH-CHIN,WASH-DNVR,WASH-HSTN,WASH-IPLS,WASH-KSCY,WASH-LOSA,WASH-NYCM,WASH-SNVA,WASH-STTL,WASH-WASH
2003-09-04 10:50:00,7387971.0,15084115.0,9322311.0,2094740.0,13594911.0,3335710.0,10709788.0,16456237.0,4891290.0,11624643.0,50899099.0,9318259.0,11340360.0,6071475.0,5655990.0,15961667.0,4069227.0,13114164.0,24463197.0,8156849.0,6159203.0,8489948.0,12912888.0,18145254.0,16652846.0,5048252.0,31621092.0,15258780.0,35442430.0,49158265.0,2970403.0,19715658.0,20232695.0,4441123.0,4712547.0,2364853.0,2463004.0,11381489.0,890761.0,4729479.0,3854232.0,2086383.0,2249416.0,14946710.0,14941305.0,56392323.0,20409326.0,13641633.0,24669390.0,11893051.0,53431036.0,90495068.0,14833917.0,20468772.0,46882433.0,2815190.0,7109141.0,3265688.0,1696052.0,6705670.0,2458751.0,3077104.0,14293951.0,1370994.0,2170511.0,7316057.0,12465119.0,16674471.0,5199693.0,3643097.0,16533654.0,2559299.0,59305.0,40407860.0,14874129.0,11880080.0,8679162.0,10099607.0,60885531.0,26415525.0,5270612.0,31309505.0,11816178.0,22648963.0,128196150.0,25415141.0,41825143.0,33878278.0,4527645.0,9746266.0,3309154.0,3990783.0,13054985.0,1467040.0,19897801.0,226328610.0,26231321.0,44067731.0,11598190.0,9300646.0,7636912.0,5080625.0,1636904.0,9552091.0,1573809.0,6008893.0,47655651.0,14193038.0,1814783.0,6115830.0,30449929.0,39589749.0,27058672.0,32833063.0,35906212.0,21241065.0,23561720.0,58837810.0,15865049.0,15700569.0,126475500.0
2003-09-04 11:00:00,7354926.0,16492094.0,10767221.0,2070109.0,12519944.0,3007776.0,12880799.0,14444812.0,4920261.0,11242924.0,55533611.0,9244819.0,10992666.0,7018638.0,6146390.0,17807397.0,3624166.0,12618282.0,24554040.0,7537101.0,5987201.0,9157004.0,13571483.0,14759804.0,5296324.0,4857924.0,29725273.0,12667993.0,30060704.0,43313988.0,2722983.0,16769536.0,15057495.0,5372627.0,4638408.0,2498092.0,2622866.0,12020080.0,842777.0,4258643.0,4298985.0,1917264.0,1929619.0,15069150.0,16512389.0,52096684.0,18506406.0,11050513.0,23102836.0,10425181.0,41666390.0,86134644.0,13500940.0,19995708.0,48938457.0,2684888.0,5393379.0,2086975.0,1896875.0,6756685.0,1463622.0,2580854.0,12434389.0,1845065.0,2413187.0,7376219.0,12253540.0,16033994.0,4368972.0,3008193.0,22309780.0,3204127.0,106027.0,39605939.0,12119509.0,11308549.0,8552498.0,8617260.0,52239414.0,26256340.0,5156774.0,35931629.0,10576247.0,21899877.0,124146270.0,31911054.0,42090548.0,34263096.0,4981163.0,11071417.0,3136658.0,3841890.0,10584814.0,1609431.0,19436208.0,226406410.0,24781819.0,33973663.0,8630964.0,8413992.0,7356758.0,4124429.0,1680437.0,8738579.0,1567467.0,5592906.0,47200870.0,13589699.0,1794457.0,5616619.0,21091675.0,35495946.0,24651574.0,31378601.0,38378005.0,21623082.0,22415857.0,56444003.0,14742152.0,19129659.0,125358570.0
2003-09-04 11:10:00,7768806.0,15560684.0,8603112.0,2249025.0,12576846.0,2667022.0,15448240.0,17400405.0,5638196.0,11967084.0,56224111.0,10464036.0,9369327.0,8319733.0,5488499.0,16599624.0,5138769.0,10906391.0,24857341.0,7402529.0,7182837.0,9598427.0,14046793.0,14555613.0,5228638.0,5160679.0,25204107.0,13263867.0,27251938.0,40149109.0,2516578.0,16305114.0,15219967.0,4761926.0,5166701.0,2709284.0,3152236.0,6883483.0,776640.0,3879489.0,4048968.0,1958911.0,2105221.0,13610040.0,22768032.0,50690488.0,18719943.0,8853523.0,35466510.0,11975563.0,41393917.0,92769764.0,11507539.0,25186880.0,54293204.0,4918227.0,5707876.0,2105074.0,1455750.0,7003315.0,1796805.0,2084072.0,12712711.0,1920064.0,2203357.0,5956342.0,12676466.0,13306487.0,4501937.0,6933374.0,13412131.0,5311142.0,157753.0,37093077.0,8757203.0,12371050.0,8568464.0,11770132.0,62243818.0,24616218.0,4487623.0,37945722.0,9992454.0,21181492.0,131743630.0,39074528.0,41229750.0,35788779.0,9164580.0,10320179.0,3034969.0,3509105.0,5971380.0,1693839.0,18440953.0,204702330.0,26395739.0,31127713.0,9686168.0,7906078.0,8705804.0,3494909.0,1480510.0,9130210.0,1226726.0,5502362.0,50284740.0,14138237.0,1914704.0,5217981.0,16995606.0,38238460.0,24717607.0,8604074.0,42413647.0,20724162.0,18141327.0,88983702.0,14282556.0,22725211.0,139315170.0
2003-09-04 11:20:00,8745790.0,14580399.0,7574526.0,1968140.0,13891458.0,3004483.0,14061415.0,16452713.0,6197049.0,11687911.0,65976162.0,9583020.0,11209876.0,8159819.0,5625884.0,17821674.0,6454375.0,10866946.0,24316007.0,9290892.0,7190368.0,9806036.0,14426890.0,15090207.0,5330621.0,5224314.0,25215339.0,12554010.0,26228905.0,41485408.0,1979831.0,18167495.0,14140938.0,4700282.0,5029332.0,2366458.0,3000753.0,5658467.0,814019.0,4802641.0,4438718.0,2134748.0,1531959.0,13315656.0,18162732.0,49980696.0,18153657.0,4763343.0,22606342.0,11837349.0,53475694.0,96607529.0,11554847.0,19820129.0,55702915.0,2444241.0,5026159.0,2230648.0,1587605.0,7381655.0,2823021.0,2533340.0,12725395.0,1936652.0,2094078.0,6218266.0,16874128.0,13780600.0,3757660.0,1974378.0,13561389.0,5116080.0,59512.0,36374130.0,9129546.0,11100180.0,10042731.0,12056682.0,61313827.0,25576207.0,5100654.0,39232765.0,10880636.0,21073024.0,137361910.0,34632883.0,38189050.0,32628462.0,4497042.0,10455436.0,6969515.0,4894928.0,19163718.0,2677440.0,19920033.0,189902360.0,24817129.0,19318568.0,10038701.0,8119767.0,8037753.0,3477032.0,1545898.0,8787913.0,1300476.0,6066227.0,53379749.0,13549310.0,3036326.0,5418666.0,18489515.0,37339857.0,30775438.0,11035135.0,35678660.0,20074336.0,20841750.0,63794143.0,16257374.0,17503183.0,134001620.0
2003-09-04 11:30:00,9054649.0,17983917.0,7754496.0,1925258.0,13463866.0,4366948.0,13005604.0,17145084.0,8464340.0,12069238.0,48802285.0,8382078.0,11693037.0,6152970.0,6184777.0,16755920.0,6781326.0,9628860.0,23874547.0,9774497.0,5526465.0,10195295.0,14809098.0,15028764.0,5194497.0,5123209.0,26646515.0,12384257.0,25997089.0,37504959.0,1639110.0,20165251.0,14712168.0,5440236.0,4918021.0,2645722.0,2400479.0,4470634.0,743898.0,4183552.0,4584679.0,1994211.0,1479928.0,12771807.0,18674208.0,54027007.0,18513871.0,4629042.0,27514827.0,10485217.0,37815629.0,99060652.0,17282209.0,20140993.0,48448091.0,2979799.0,5566669.0,1972020.0,1402609.0,6388444.0,1342989.0,2598219.0,14100206.0,1983419.0,1929229.0,6096108.0,15591266.0,15254198.0,3548257.0,1894662.0,17879893.0,4523578.0,43053.0,35651465.0,8852221.0,12560286.0,10703247.0,11503453.0,57859799.0,24749024.0,5455098.0,38078723.0,10371297.0,20932430.0,130189010.0,24005238.0,37641842.0,30344162.0,5318415.0,9464704.0,2560458.0,2769494.0,5715779.0,2490004.0,18545959.0,193225880.0,32435272.0,29589936.0,9693612.0,9776581.0,7512725.0,3172742.0,1562184.0,8821846.0,1431938.0,6051950.0,47746467.0,11203602.0,3025904.0,5142507.0,23667012.0,39865376.0,29659703.0,9719362.0,37991362.0,20992881.0,15519688.0,63776188.0,14452266.0,18415267.0,130137680.0
2003-09-04 11:40:00,9216522.0,15592420.0,7244970.0,2124338.0,12341232.0,3740266.0,10469105.0,13463502.0,6419754.0,11087303.0,49238538.0,8194305.0,11848466.0,5044923.0,6143623.0,16460380.0,6388907.0,11079958.0,26286234.0,9438688.0,6666000.0,12309822.0,15161505.0,17012959.0,11747809.0,5206314.0,30060495.0,15491905.0,22873578.0,41019785.0,1899716.0,23273666.0,18396658.0,5077952.0,5335176.0,2423111.0,2503835.0,4611006.0,891763.0,3932889.0,4021649.0,1842511.0,1568780.0,12053154.0,17986259.0,54498323.0,15394201.0,4623455.0,22818272.0,9432450.0,34887373.0,94432688.0,14570877.0,20276866.0,52464200.0,3310531.0,6674038.0,1906457.0,1910565.0,5706597.0,3496193.0,3037495.0,16612560.0,2252944.0,2224033.0,6681148.0,16698055.0,15435819.0,4395773.0,2403574.0,12405342.0,5026127.0,61632.0,37494624.0,10747362.0,12514667.0,11777822.0,13632211.0,61260664.0,25731205.0,4511450.0,34617928.0,10550884.0,20691527.0,131247080.0,24485973.0,38035052.0,34154847.0,16206759.0,8654577.0,2565668.0,2240697.0,5864068.0,1860998.0,25816549.0,193988180.0,21822341.0,35426162.0,10876059.0,9443494.0,7958922.0,2930485.0,1325816.0,8919620.0,1849401.0,7011167.0,44466873.0,12585990.0,2633861.0,5480738.0,32358562.0,50303264.0,35489879.0,10317725.0,39669980.0,21046106.0,14557541.0,65875704.0,13888385.0,17394543.0,124294980.0
2003-09-04 11:50:00,9255158.0,14198318.0,6412896.0,2030247.0,14337257.0,3449868.0,10114303.0,15892900.0,5025366.0,10717172.0,49691864.0,9641394.0,11028266.0,4635217.0,6702664.0,18245218.0,9151129.0,11394302.0,26890916.0,7919012.0,6176404.0,12167913.0,15434660.0,18224059.0,13888634.0,5010585.0,27117037.0,14533515.0,22206365.0,46041896.0,1522075.0,22186887.0,20286602.0,4774877.0,4696236.0,2065709.0,9007719.0,10373022.0,976645.0,4132959.0,4217327.0,1901422.0,2335562.0,12120817.0,20871885.0,53730717.0,17309815.0,4691616.0,22961472.0,9005093.0,46361405.0,98396677.0,10749394.0,20845927.0,52004843.0,2828777.0,6925195.0,2014749.0,2081015.0,6020450.0,2861309.0,3449540.0,19239879.0,2513612.0,2187287.0,6459339.0,18947144.0,16259051.0,3965691.0,4500768.0,13300684.0,4997250.0,47394.0,40773167.0,10757255.0,12632037.0,13752675.0,14771555.0,61856915.0,25030733.0,5220070.0,31281515.0,9898758.0,20101002.0,131165030.0,23481774.0,38087112.0,36347946.0,6724117.0,8502562.0,4011609.0,2281043.0,5867280.0,1996098.0,19489657.0,200060140.0,21468558.0,34009052.0,10518393.0,9251050.0,7936445.0,4368330.0,1399708.0,9761325.0,1510912.0,6692968.0,40759032.0,11340429.0,2932036.0,5489618.0,31911128.0,47710475.0,30338821.0,10299252.0,44782510.0,18824844.0,14885813.0,62196809.0,12944292.0,18669046.0,125911450.0
2003-09-04 12:00:00,6753053.0,14397025.0,6476725.0,2118474.0,12305189.0,4383450.0,9972265.0,15896839.0,4614786.0,10319692.0,46287487.0,8328215.0,10878618.0,5245708.0,6882703.0,18729439.0,9919002.0,11674679.0,28330931.0,7713258.0,6854519.0,14443421.0,15693305.0,16385808.0,4443683.0,4793872.0,25543007.0,10489419.0,17678717.0,43651515.0,1573469.0,20254912.0,14601191.0,4587155.0,4301900.0,2245133.0,2236440.0,5274218.0,1046976.0,5331611.0,4623675.0,2104665.0,1898267.0,13122452.0,19117039.0,46763727.0,15090382.0,5006437.0,28085087.0,7939851.0,32321777.0,96988165.0,10122166.0,19463763.0,45857847.0,3438123.0,5671648.0,1937978.0,1177325.0,5496843.0,1382028.0,3352326.0,20411051.0,2797221.0,2073414.0,6822848.0,19949926.0,17409444.0,4670421.0,6180393.0,14541981.0,5035133.0,32513.0,38675578.0,10138205.0,13328155.0,16352915.0,13239486.0,65502906.0,24190855.0,5469336.0,33060537.0,11151220.0,21689455.0,147767110.0,22921685.0,38652243.0,34651487.0,6825959.0,9863915.0,3946035.0,2354551.0,5897129.0,2597187.0,20497209.0,205026040.0,23927889.0,32857943.0,11715788.0,9361891.0,8133885.0,3992847.0,1424737.0,9599617.0,1435200.0,7064060.0,44550805.0,12433689.0,2327103.0,5303129.0,45013402.0,41916627.0,27106674.0,8975878.0,39189956.0,20644719.0,13508547.0,61931976.0,13757516.0,17379654.0,132764060.0
2003-09-04 12:10:00,16539030.0,14257555.0,6440041.0,2004041.0,12779075.0,2925439.0,10985137.0,15816707.0,3852366.0,12586453.0,44929308.0,12452330.0,11608738.0,4214171.0,6097961.0,18859862.0,12203552.0,10714535.0,31746608.0,7737741.0,6523006.0,11544798.0,16202327.0,16711816.0,4880301.0,5156652.0,27740472.0,11511159.0,10775608.0,43803727.0,1482296.0,22202469.0,15913608.0,4420093.0,5541301.0,2358709.0,2121808.0,5538685.0,817988.0,4941214.0,4655231.0,2472653.0,1475496.0,12711446.0,24492289.0,49020776.0,17808863.0,5041344.0,28947042.0,8769869.0,27226274.0,99124571.0,10503407.0,21240039.0,48242966.0,3131982.0,5978804.0,1442230.0,1588381.0,7731108.0,2416619.0,3652254.0,19169079.0,2640830.0,2304765.0,4567175.0,18964731.0,21167939.0,4689838.0,6602788.0,10918703.0,4710529.0,59316.0,40520932.0,9819852.0,12353516.0,13144187.0,11856047.0,61275098.0,23369523.0,5088559.0,33420140.0,10218263.0,20166339.0,152057580.0,22741180.0,34828066.0,42371050.0,5999661.0,12709976.0,4508066.0,7012990.0,6559512.0,4740678.0,18820160.0,192344320.0,25321338.0,32399813.0,11193187.0,9953958.0,7642773.0,4204147.0,1388874.0,9667648.0,1526033.0,6055311.0,46522703.0,12867965.0,2547728.0,5147668.0,51473800.0,41099211.0,24179372.0,11529366.0,40025574.0,19959284.0,10047783.0,62683560.0,10613691.0,17285403.0,144950270.0
2003-09-04 12:20:00,8047107.0,15620603.0,7116918.0,2209843.0,11149743.0,2831828.0,8440568.0,15744902.0,3525012.0,11466980.0,48255889.0,10576401.0,10215752.0,3827152.0,7629051.0,17931827.0,10607818.0,10453284.0,33707536.0,7491476.0,7377744.0,13292458.0,15400735.0,17445462.0,4728923.0,4821370.0,27439038.0,10259602.0,5824379.0,40983086.0,1728682.0,20622520.0,15397920.0,4076752.0,5222633.0,2218180.0,2257689.0,4260362.0,761426.0,3084783.0,4029292.0,2421845.0,1177867.0,12658447.0,22420674.0,53165140.0,19569940.0,5879636.0,27334486.0,7426014.0,46163409.0,95565687.0,9747308.0,20318859.0,51400021.0,2688005.0,5157745.0,1820980.0,1043236.0,6416903.0,2309568.0,2268770.0,21165629.0,2187300.0,1936843.0,6732841.0,15890195.0,23804338.0,4459689.0,2075022.0,12513616.0,5882942.0,32227.0,37146757.0,10113006.0,12636000.0,14384823.0,11365212.0,60968585.0,23747448.0,4079784.0,33435762.0,10408377.0,22595241.0,131550720.0,21552804.0,37042338.0,46834136.0,5832127.0,13127222.0,4313571.0,2254771.0,21286940.0,4620900.0,22087081.0,184600840.0,23257773.0,42288219.0,13400492.0,9352825.0,8514298.0,3968551.0,1380793.0,9032807.0,1390878.0,6294318.0,49544642.0,11875624.0,2204227.0,6824195.0,50416633.0,38735752.0,28696876.0,12684740.0,36727002.0,18741126.0,11630604.0,77691830.0,10737130.0,17438841.0,144864170.0
2003-09-04 12:30:00,10262216.0,18294193.0,7181038.0,2613819.0,11046391.0,5503064.0,8113132.0,16367680.0,6326176.0,9675436.0,46698054.0,9479118.0,9609241.0,3604958.0,9481644.0,16745240.0,7995591.0,9554905.0,30968837.0,7720265.0,9650471.0,30947261.0,17501535.0,18400353.0,5097958.0,5064717.0,31145448.0,10815601.0,5807555.0,42080310.0,4249645.0,20461840.0,14614495.0,4237644.0,6417931.0,2766382.0,1677285.0,6157110.0,708077.0,2948752.0,6784940.0,2858918.0,1371864.0,14873901.0,24047531.0,64732888.0,20651595.0,6107698.0,45012629.0,8807702.0,34419003.0,97906107.0,18145622.0,21111488.0,48900584.0,2882690.0,4067530.0,1444813.0,1030494.0,8959816.0,1173547.0,1950210.0,21227543.0,1976216.0,1573624.0,6217278.0,15822594.0,20493035.0,4227149.0,2371695.0,13460456.0,5980431.0,43189.0,37367789.0,10236457.0,13287971.0,11541370.0,16951876.0,63753735.0,24388272.0,4800607.0,39216144.0,12887422.0,20455875.0,129775140.0,22783562.0,33702454.0,56021094.0,6781618.0,12333790.0,4062348.0,2475981.0,7901431.0,3729109.0,22127360.0,185604620.0,23675156.0,32281457.0,12484126.0,10619001.0,9668801.0,3494378.0,1199616.0,9498598.0,1492976.0,6003175.0,50451710.0,11174317.0,2121070.0,7279806.0,51986959.0,39554515.0,28219095.0,10270284.0,42024222.0,20698810.0,12355273.0,60660383.0,11186481.0,18118035.0,141980540.0
2003-09-04 12:40:00,14792387.0,17605474.0,7226681.0,2530809.0,12304846.0,6728991.0,6602712.0,15570495.0,3341102.0,10791132.0,52621759.0,10666479.0,11853963.0,3704466.0,6547015.0,20247860.0,8935173.0,8923014.0,30663857.0,6843486.0,9135683.0,14654817.0,17832186.0,20736767.0,8863020.0,5039501.0,31556197.0,13454136.0,6357418.0,45518631.0,4347732.0,22328307.0,16959019.0,4336403.0,4647813.0,3394862.0,2512162.0,7596614.0,768499.0,3476323.0,5749210.0,2612398.0,1371414.0,13267795.0,26097851.0,75376779.0,20029169.0,8286913.0,61205604.0,8603049.0,24811742.0,88679778.0,14988772.0,24174150.0,42499739.0,2953086.0,5056363.0,1749764.0,1377719.0,8641534.0,1266616.0,1569127.0,20442108.0,2832940.0,1800622.0,8477615.0,15310017.0,20399032.0,3771250.0,2472746.0,12165914.0,5805947.0,38093.0,36693515.0,8074976.0,12846041.0,10466325.0,15102541.0,61771033.0,23747977.0,4589462.0,39011082.0,14483103.0,17414827.0,122956790.0,22302819.0,33451579.0,64964883.0,10952511.0,12427233.0,3858870.0,2839135.0,8524177.0,4105569.0,20094507.0,188684630.0,25018405.0,36472236.0,12466335.0,13725174.0,10308051.0,3037585.0,1644008.0,10186696.0,2242971.0,4874120.0,46753018.0,12224713.0,2258543.0,6590226.0,42776433.0,45445733.0,31096257.0,11122599.0,38191242.0,20292972.0,11675102.0,65610963.0,9894704.0,16359409.0,134732310.0
2003-09-04 12:50:00,16021567.0,20525346.0,6885378.0,2270390.0,10077069.0,6758773.0,6174267.0,17223005.0,2848637.0,9984065.0,53789509.0,10151332.0,12117667.0,3746454.0,6014429.0,18231531.0,7819678.0,7910783.0,32413215.0,6065273.0,8992344.0,11617429.0,20463443.0,18374955.0,4692720.0,4967173.0,29017743.0,11340170.0,5349435.0,42094292.0,3726290.0,18051618.0,16765611.0,4468152.0,4008754.0,2711926.0,2650184.0,8456840.0,961456.0,3535208.0,6185195.0,1960046.0,1148080.0,17084962.0,25934994.0,79489677.0,23925132.0,10347065.0,71559561.0,9594679.0,48599816.0,101742760.0,10000232.0,25705575.0,45903170.0,4838252.0,7135268.0,1677439.0,1439404.0,7056881.0,2227558.0,1331652.0,17143623.0,2396833.0,1499523.0,7524343.0,18422739.0,21386048.0,3053752.0,2991693.0,11940866.0,5432906.0,87908.0,40561547.0,7315270.0,12530881.0,12096293.0,15251059.0,60660844.0,22938071.0,4521986.0,34189721.0,12197926.0,18476752.0,165555580.0,20263325.0,36258267.0,59926564.0,6510845.0,13088174.0,8664394.0,4794228.0,20027909.0,6436955.0,23148616.0,185264080.0,25666848.0,42453400.0,13172906.0,14489496.0,9536027.0,3406739.0,1457016.0,11416805.0,2328908.0,6605591.0,48487853.0,12937326.0,2521454.0,8719249.0,30728354.0,43298607.0,26633818.0,10827039.0,39370373.0,18582068.0,9681418.0,100353310.0,10317660.0,16025242.0,141282730.0
2003-09-04 13:00:00,16949328.0,23386631.0,7440534.0,2274525.0,11453873.0,8016719.0,7957462.0,21567765.0,3332906.0,9197128.0,49878554.0,9794225.0,9360579.0,4074971.0,6701224.0,18118320.0,11613414.0,8364384.0,35816331.0,7017549.0,7838750.0,12521207.0,19551610.0,16772389.0,4637278.0,5236212.0,28783209.0,11264558.0,5549152.0,44070947.0,1821378.0,19291200.0,16242792.0,4590481.0,3659307.0,2128989.0,2940520.0,11217655.0,1099520.0,3856205.0,6454758.0,1529205.0,992441.0,16308582.0,27522924.0,76482089.0,21241531.0,8376303.0,58585014.0,16880309.0,36861945.0,99451902.0,8574376.0,22348357.0,44563894.0,4535484.0,5366594.0,1449048.0,1123634.0,6853896.0,1259622.0,1177515.0,19233049.0,1479504.0,1555633.0,8900568.0,15808735.0,18710340.0,2802024.0,3794360.0,21195092.0,2854111.0,1411686.0,41495542.0,7104578.0,13465711.0,12679624.0,16549248.0,67840151.0,23633246.0,5294242.0,38258833.0,14011314.0,22596625.0,162144520.0,28944262.0,35061454.0,58145775.0,5509383.0,15485581.0,3590867.0,2315178.0,8162127.0,7231939.0,24506522.0,200400040.0,34313762.0,51418175.0,14694688.0,14140301.0,10097504.0,3478574.0,1309611.0,10906611.0,2455779.0,8903356.0,47995863.0,12487983.0,1991612.0,6728565.0,32043106.0,47481525.0,25872166.0,11314041.0,45668159.0,18872048.0,11639823.0,69902801.0,13466370.0,16891681.0,154453930.0
2003-09-04 13:10:00,10087421.0,19158915.0,7707985.0,2613570.0,18533926.0,5505184.0,8032296.0,22527137.0,3237708.0,9945828.0,54687595.0,8179869.0,9171934.0,3667289.0,6872017.0,16686626.0,13123217.0,8752031.0,35218522.0,6236668.0,8266204.0,14894955.0,19077865.0,17981915.0,8213198.0,5060815.0,29671555.0,15208518.0,6169467.0,47912749.0,1591418.0,20165231.0,19462250.0,4280242.0,4522373.0,2410332.0,2604117.0,8336760.0,1277372.0,3843122.0,6324695.0,2272953.0,1262126.0,15994005.0,30137095.0,65820403.0,19801747.0,11287069.0,57180916.0,20812427.0,23405254.0,106535120.0,9808387.0,24014651.0,44772624.0,4232892.0,5611615.0,1665655.0,959831.0,7357704.0,3910679.0,1362880.0,17894156.0,1876781.0,1499278.0,11782424.0,17429091.0,19773524.0,3621458.0,9482729.0,13678721.0,5287286.0,659350.0,39759964.0,6451730.0,12004933.0,17020014.0,20006763.0,77206250.0,23182586.0,5337772.0,44425124.0,15388790.0,17716204.0,162810100.0,20741743.0,31911002.0,48726522.0,17421585.0,13198608.0,3747792.0,2320468.0,8757341.0,7047848.0,20748194.0,188718530.0,24246904.0,55812339.0,14311993.0,14763435.0,11159223.0,2928826.0,1474164.0,9786540.0,3255451.0,4219954.0,51520444.0,12660687.0,1841063.0,7075051.0,33622069.0,46323466.0,26444353.0,11228054.0,44022878.0,21104380.0,11581071.0,70416185.0,10551045.0,19641059.0,161584880.0
2003-09-04 13:20:00,11392442.0,24674672.0,6320656.0,4199883.0,22225614.0,5095168.0,8488919.0,19633167.0,3355364.0,10884168.0,57744257.0,7456933.0,9889898.0,3880790.0,6166786.0,21729289.0,12832354.0,7418923.0,35429664.0,5801406.0,9350041.0,13766629.0,20473093.0,19141311.0,15312896.0,4756160.0,31314777.0,16050262.0,8404915.0,51646457.0,1459007.0,20769897.0,23679495.0,5674467.0,4259524.0,2135342.0,2907892.0,6049934.0,1638358.0,3714624.0,4993326.0,1996035.0,2142370.0,18255452.0,27602808.0,64715461.0,16296763.0,12279517.0,58575373.0,19405171.0,46050638.0,108183460.0,10353071.0,21083658.0,46184281.0,3461944.0,7142855.0,1820049.0,2327576.0,8101507.0,3449443.0,1444374.0,18525813.0,1371955.0,1493937.0,9405326.0,22074656.0,15360213.0,4235399.0,6154287.0,13228752.0,6490716.0,3807184.0,39953073.0,6110412.0,11590045.0,15451187.0,19700645.0,76128611.0,24809384.0,6393806.0,46173971.0,13630315.0,17745054.0,154722120.0,20256498.0,31914974.0,45350797.0,6581848.0,15025876.0,3076057.0,3588639.0,8618142.0,6436576.0,20361147.0,193085210.0,24101114.0,52647103.0,15634480.0,15189193.0,11756003.0,3751491.0,1503707.0,10113266.0,3417207.0,4843543.0,51172044.0,11589974.0,1860921.0,9018012.0,38362552.0,50082776.0,40475122.0,10830670.0,47697162.0,22413656.0,12885981.0,65548394.0,8415866.0,17447530.0,159598240.0
2003-09-04 13:30:00,15699213.0,19948495.0,8005118.0,2477411.0,18587900.0,6330976.0,6108205.0,17548922.0,5403355.0,11240838.0,59589261.0,10964805.0,11133848.0,5154963.0,4897683.0,26004665.0,14354437.0,6698350.0,29860381.0,5934451.0,7849178.0,15764599.0,17691142.0,19502205.0,15371438.0,4955796.0,31263430.0,17427320.0,9081225.0,52223645.0,1484731.0,19142252.0,20950988.0,5522705.0,4416782.0,2155846.0,2314884.0,5708775.0,1470495.0,3388711.0,4927271.0,1662952.0,1514073.0,18865407.0,24066350.0,66937530.0,16141050.0,7722181.0,60533886.0,18678392.0,37730608.0,100028980.0,18970541.0,19839739.0,45884261.0,4703581.0,7697612.0,1890536.0,1994654.0,7372124.0,2151670.0,2202368.0,16787577.0,1042433.0,1610029.0,9659453.0,18591751.0,18174139.0,4101636.0,5424161.0,18171080.0,7417618.0,2461836.0,44183547.0,5525291.0,12838526.0,16593052.0,18503853.0,74413208.0,25755979.0,7132192.0,43363646.0,14803245.0,15881181.0,160939220.0,21150038.0,33835358.0,52394001.0,6766801.0,15306061.0,2920348.0,3838575.0,8896052.0,5397731.0,18338341.0,195646750.0,22298534.0,47142251.0,16948911.0,15847896.0,13018538.0,3434339.0,2180918.0,10695068.0,1731593.0,5427221.0,48980310.0,10569903.0,1715419.0,10460663.0,42517464.0,53576033.0,37653235.0,7717103.0,47492633.0,26341337.0,13289629.0,65423529.0,9490380.0,18831795.0,152063310.0
